Seq_ID                                         	HCA    	Disord 	Aggreg 
NC_000913.3_+_848314-848421_0_nc_intergenic    	2.770  	nan    	nan    	
NC_000913.3_-_848380-848466_1_nc_intergenic    	-0.930 	nan    	nan    	
NC_000913.3_-_849085-849213_1_nc_intergenic    	5.240  	nan    	nan    	
NC_000913.3_+_850126-850218_0_nc_intergenic    	5.500  	nan    	nan    	
NC_000913.3_-_850078-850362_1_nc_intergenic    	4.460  	nan    	nan    	
NC_000913.3_+_850978-851070_0_nc_intergenic    	3.570  	nan    	nan    	
NC_000913.3_+_852613-852726_0_nc_intergenic    	-3.160 	nan    	nan    	
NC_000913.3_-_852604-852744_1_nc_intergenic    	2.300  	nan    	nan    	
NC_000913.3_-_853087-853161_1_nc_intergenic    	6.250  	nan    	nan    	
NC_000913.3_+_853099-853170_0_nc_intergenic    	-2.520 	nan    	nan    	
NC_000913.3_-_853162-853227_1_nc_intergenic    	5.710  	nan    	nan    	
NC_000913.3_-_853462-853761_1_nc_intergenic    	1.170  	nan    	nan    	
NC_000913.3_+_854746-854820_0_nc_intergenic    	0.500  	nan    	nan    	
NC_000913.3_-_854746-854823_1_nc_intergenic    	-3.880 	nan    	nan    	
NC_000913.3_+_855883-855969_0_nc_intergenic    	1.710  	nan    	nan    	
NC_000913.3_-_855916-855981_1_nc_intergenic    	-2.570 	nan    	nan    	
NC_000913.3_-_857560-857625_1_nc_intergenic    	-3.620 	nan    	nan    	
NC_000913.3_+_857719-857829_0_nc_intergenic    	-0.280 	nan    	nan    	
NC_000913.3_-_859120-859212_1_nc_intergenic    	2.270  	nan    	nan    	
NC_000913.3_+_860062-860202_0_nc_intergenic    	-1.930 	nan    	nan    	
NC_000913.3_+_863605-863724_0_nc_intergenic    	3.030  	nan    	nan    	
NC_000913.3_-_863575-863778_1_nc_intergenic    	-2.190 	nan    	nan    	
NC_000913.3_+_864265-864327_0_nc_intergenic    	0.750  	nan    	nan    	
NC_000913.3_+_866173-866499_0_nc_intergenic    	-2.980 	nan    	nan    	
NC_000913.3_-_866407-866508_1_nc_intergenic    	3.000  	nan    	nan    	
NC_000913.3_+_866533-866628_0_nc_intergenic    	3.190  	nan    	nan    	
NC_000913.3_-_867436-867684_1_nc_intergenic    	2.070  	nan    	nan    	
NC_000913.3_+_872812-872889_0_nc_intergenic    	6.200  	nan    	nan    	
NC_000913.3_+_872890-872985_0_nc_intergenic    	-0.100 	nan    	nan    	
NC_000913.3_+_876664-876783_0_nc_intergenic    	-10.000	nan    	nan    	
NC_000913.3_-_878080-878190_1_nc_intergenic    	1.390  	nan    	nan    	
NC_000913.3_-_878191-878370_1_nc_intergenic    	4.120  	nan    	nan    	
NC_000913.3_-_880483-880611_1_nc_intergenic    	3.810  	nan    	nan    	
NC_000913.3_+_880609-880824_0_nc_intergenic    	4.200  	nan    	nan    	
NC_000913.3_-_880660-880863_1_nc_intergenic    	-4.220 	nan    	nan    	
NC_000913.3_-_882673-882795_1_nc_intergenic    	-2.650 	nan    	nan    	
NC_000913.3_+_882757-882861_0_nc_intergenic    	-2.560 	nan    	nan    	
NC_000913.3_-_883348-883479_1_nc_intergenic    	4.020  	nan    	nan    	
NC_000913.3_+_883468-883545_0_nc_intergenic    	-1.520 	nan    	nan    	
NC_000913.3_+_883546-883683_0_nc_intergenic    	0.760  	nan    	nan    	
NC_000913.3_+_884878-884949_0_nc_intergenic    	4.480  	nan    	nan    	
NC_000913.3_-_884893-884961_1_nc_intergenic    	-1.270 	nan    	nan    	
NC_000913.3_+_885061-885528_0_nc_intergenic    	2.270  	nan    	nan    	
NC_000913.3_-_887374-887490_1_nc_intergenic    	3.840  	nan    	nan    	
NC_000913.3_-_888040-888138_1_nc_intergenic    	-2.780 	nan    	nan    	
NC_000913.3_+_888073-888159_0_nc_intergenic    	5.290  	nan    	nan    	
NC_000913.3_-_889840-889905_1_nc_intergenic    	2.950  	nan    	nan    	
NC_000913.3_+_889867-889929_0_nc_intergenic    	-1.300 	nan    	nan    	
NC_000913.3_-_889906-889977_1_nc_intergenic    	3.430  	nan    	nan    	
NC_000913.3_+_889954-890067_0_nc_intergenic    	1.000  	nan    	nan    	
NC_000913.3_-_890002-890214_1_nc_intergenic    	-0.290 	nan    	nan    	
NC_000913.3_-_890419-890487_1_nc_intergenic    	2.270  	nan    	nan    	
NC_000913.3_+_890467-890541_0_nc_intergenic    	-7.580 	nan    	nan    	
NC_000913.3_+_890719-890784_0_nc_intergenic    	2.810  	nan    	nan    	
NC_000913.3_-_890839-890934_1_nc_intergenic    	2.520  	nan    	nan    	
NC_000913.3_+_890836-890949_0_nc_intergenic    	5.300  	nan    	nan    	
NC_000913.3_-_891100-891348_1_nc_intergenic    	-0.260 	nan    	nan    	
NC_000913.3_-_891691-892128_1_nc_intergenic    	3.000  	nan    	nan    	
NC_000913.3_-_893377-893484_1_nc_intergenic    	1.630  	nan    	nan    	
NC_000913.3_+_893437-893556_0_nc_intergenic    	3.360  	nan    	nan    	
NC_000913.3_-_893521-893592_1_nc_intergenic    	0.040  	nan    	nan    	
NC_000913.3_-_893611-893730_1_nc_intergenic    	1.000  	nan    	nan    	
NC_000913.3_-_894820-895044_1_nc_intergenic    	1.050  	nan    	nan    	
NC_000913.3_-_897025-897141_1_nc_intergenic    	-1.840 	nan    	nan    	
NC_000913.3_+_897874-898017_0_nc_intergenic    	-3.000 	nan    	nan    	
NC_000913.3_-_897856-898032_1_nc_intergenic    	2.430  	nan    	nan    	
NC_000913.3_+_898390-898569_0_nc_intergenic    	-0.460 	nan    	nan    	
NC_000913.3_-_898336-898596_1_nc_intergenic    	-0.720 	nan    	nan    	
NC_000913.3_-_899788-899862_1_nc_intergenic    	-7.580 	nan    	nan    	
NC_000913.3_+_900487-900633_0_nc_intergenic    	-1.580 	nan    	nan    	
NC_000913.3_-_900472-900651_1_nc_intergenic    	0.830  	nan    	nan    	
NC_000913.3_-_900652-900744_1_nc_intergenic    	4.170  	nan    	nan    	
NC_000913.3_-_900832-900903_1_nc_intergenic    	0.170  	nan    	nan    	
NC_000913.3_+_901438-901692_0_nc_intergenic    	-1.890 	nan    	nan    	
NC_000913.3_+_903799-903891_0_nc_intergenic    	-0.930 	nan    	nan    	
NC_000913.3_-_903844-903951_1_nc_intergenic    	0.490  	nan    	nan    	
NC_000913.3_+_903892-904011_0_nc_intergenic    	3.460  	nan    	nan    	
NC_000913.3_+_904561-904656_0_nc_intergenic    	-3.770 	nan    	nan    	
NC_000913.3_+_912004-912432_0_nc_intergenic    	-1.560 	nan    	nan    	
NC_000913.3_-_913795-913890_1_nc_intergenic    	5.030  	nan    	nan    	
NC_000913.3_+_913915-913980_0_nc_intergenic    	-0.710 	nan    	nan    	
NC_000913.3_-_913891-913989_1_nc_intergenic    	1.590  	nan    	nan    	
NC_000913.3_-_914839-914904_1_nc_intergenic    	5.620  	nan    	nan    	
NC_000913.3_+_914860-914970_0_nc_intergenic    	-0.780 	nan    	nan    	
NC_000913.3_+_914971-915060_0_nc_intergenic    	3.380  	nan    	nan    	
NC_000913.3_+_915061-915135_0_nc_intergenic    	-3.580 	nan    	nan    	
NC_000913.3_-_914986-915258_1_nc_intergenic    	-5.060 	nan    	nan    	
NC_000913.3_+_915142-915288_0_nc_intergenic    	-4.810 	nan    	nan    	
NC_000913.3_-_915259-915351_1_nc_intergenic    	-2.300 	nan    	nan    	
NC_000913.3_-_916222-916296_1_nc_intergenic    	0.460  	nan    	nan    	
NC_000913.3_-_916297-916362_1_nc_intergenic    	-7.290 	nan    	nan    	
NC_000913.3_+_916309-916443_0_nc_intergenic    	5.860  	nan    	nan    	
NC_000913.3_-_916402-916512_1_nc_intergenic    	-3.530 	nan    	nan    	
NC_000913.3_+_918082-918165_0_nc_intergenic    	0.150  	nan    	nan    	
NC_000913.3_-_917980-918237_1_nc_intergenic    	-1.270 	nan    	nan    	
NC_000913.3_-_919129-919194_1_nc_intergenic    	8.520  	nan    	nan    	
NC_000913.3_-_919195-919263_1_nc_intergenic    	0.500  	nan    	nan    	
NC_000913.3_+_919171-919323_0_nc_intergenic    	0.840  	nan    	nan    	
NC_000913.3_-_922237-922365_1_nc_intergenic    	7.070  	nan    	nan    	
NC_000913.3_+_922468-922743_0_nc_intergenic    	1.370  	nan    	nan    	
NC_000913.3_-_922696-922761_1_nc_intergenic    	1.950  	nan    	nan    	
NC_000913.3_+_922786-922854_0_nc_intergenic    	4.140  	nan    	nan    	
NC_000913.3_-_922843-922944_1_nc_intergenic    	-2.390 	nan    	nan    	
NC_000913.3_+_923200-923331_0_nc_intergenic    	-2.770 	nan    	nan    	
NC_000913.3_+_925546-925635_0_nc_intergenic    	6.790  	nan    	nan    	
NC_000913.3_-_925549-925719_1_nc_intergenic    	-1.680 	nan    	nan    	
NC_000913.3_+_925663-925737_0_nc_intergenic    	1.330  	nan    	nan    	
NC_000913.3_-_925993-926061_1_nc_intergenic    	1.410  	nan    	nan    	
NC_000913.3_-_926062-926124_1_nc_intergenic    	6.600  	nan    	nan    	
NC_000913.3_+_926062-926175_0_nc_intergenic    	-0.030 	nan    	nan    	
NC_000913.3_+_926392-926505_0_nc_intergenic    	1.540  	nan    	nan    	
NC_000913.3_-_926371-926571_1_nc_intergenic    	5.240  	nan    	nan    	
NC_000913.3_+_926506-926616_0_nc_intergenic    	-4.560 	nan    	nan    	
NC_000913.3_-_926572-926727_1_nc_intergenic    	-0.450 	nan    	nan    	
NC_000913.3_+_926635-926742_0_nc_intergenic    	2.140  	nan    	nan    	
NC_000913.3_+_927406-927498_0_nc_intergenic    	-1.600 	nan    	nan    	
NC_000913.3_-_929161-929274_1_nc_intergenic    	3.220  	nan    	nan    	
NC_000913.3_-_930991-931059_1_nc_intergenic    	1.360  	nan    	nan    	
NC_000913.3_+_930949-931161_0_nc_intergenic    	0.240  	nan    	nan    	
NC_000913.3_-_931948-932097_1_nc_intergenic    	-3.690 	nan    	nan    	
NC_000913.3_-_932131-932199_1_nc_intergenic    	5.910  	nan    	nan    	
NC_000913.3_+_932110-932232_0_nc_intergenic    	4.600  	nan    	nan    	
NC_000913.3_-_932200-932391_1_nc_intergenic    	4.190  	nan    	nan    	
NC_000913.3_+_932236-932433_0_nc_intergenic    	3.450  	nan    	nan    	
NC_000913.3_-_932392-932499_1_nc_intergenic    	0.540  	nan    	nan    	
NC_000913.3_+_932443-932505_0_nc_intergenic    	-6.150 	nan    	nan    	
NC_000913.3_-_932500-932652_1_nc_intergenic    	0.400  	nan    	nan    	
NC_000913.3_+_932947-933162_0_nc_intergenic    	-1.100 	nan    	nan    	
NC_000913.3_+_933163-933243_0_nc_intergenic    	-0.310 	nan    	nan    	
NC_000913.3_+_937237-937305_0_nc_intergenic    	-0.360 	nan    	nan    	
NC_000913.3_-_937309-937398_1_nc_intergenic    	-0.620 	nan    	nan    	
NC_000913.3_-_939340-939402_1_nc_intergenic    	1.750  	nan    	nan    	
NC_000913.3_+_940669-940791_0_nc_intergenic    	-4.720 	nan    	nan    	
NC_000913.3_-_940717-940791_1_nc_intergenic    	1.290  	nan    	nan    	
NC_000913.3_-_943609-944532_1_nc_intergenic    	-0.190 	nan    	nan    	
NC_000913.3_+_945502-945621_0_nc_intergenic    	-0.540 	nan    	nan    	
NC_000913.3_-_945577-945699_1_nc_intergenic    	-0.820 	nan    	nan    	
NC_000913.3_+_945643-945720_0_nc_intergenic    	8.720  	nan    	nan    	
NC_000913.3_-_945727-945855_1_nc_intergenic    	-0.380 	nan    	nan    	
NC_000913.3_-_947026-947088_1_nc_intergenic    	-6.100 	nan    	nan    	
NC_000913.3_+_947119-947181_0_nc_intergenic    	6.450  	nan    	nan    	
NC_000913.3_-_947101-947190_1_nc_intergenic    	-2.000 	nan    	nan    	
NC_000913.3_-_948550-948822_1_nc_intergenic    	-1.840 	nan    	nan    	
NC_000913.3_+_949519-949722_0_nc_intergenic    	0.370  	nan    	nan    	
NC_000913.3_-_950155-950328_1_nc_intergenic    	-2.560 	nan    	nan    	
NC_000913.3_+_950269-950343_0_nc_intergenic    	2.250  	nan    	nan    	
NC_000913.3_-_951049-951165_1_nc_intergenic    	0.260  	nan    	nan    	
NC_000913.3_+_951112-951180_0_nc_intergenic    	6.860  	nan    	nan    	
NC_000913.3_+_951181-951279_0_nc_intergenic    	3.340  	nan    	nan    	
NC_000913.3_+_953545-953640_0_nc_intergenic    	-1.940 	nan    	nan    	
NC_000913.3_-_953587-953649_1_nc_intergenic    	-2.250 	nan    	nan    	
NC_000913.3_-_954553-954633_1_nc_intergenic    	9.310  	nan    	nan    	
NC_000913.3_+_956647-956751_0_nc_intergenic    	-3.790 	nan    	nan    	
NC_000913.3_-_957367-957525_1_nc_intergenic    	-0.290 	nan    	nan    	
NC_000913.3_+_957484-957564_0_nc_intergenic    	3.310  	nan    	nan    	
NC_000913.3_-_957535-957657_1_nc_intergenic    	-2.800 	nan    	nan    	
NC_000913.3_+_958720-958824_0_nc_intergenic    	0.210  	nan    	nan    	
NC_000913.3_+_960178-960243_0_nc_intergenic    	9.380  	nan    	nan    	
NC_000913.3_-_960133-960243_1_nc_intergenic    	-4.080 	nan    	nan    	
NC_000913.3_-_961036-961164_1_nc_intergenic    	-0.310 	nan    	nan    	
NC_000913.3_+_961885-961992_0_nc_intergenic    	-2.230 	nan    	nan    	
NC_000913.3_-_961849-962058_1_nc_intergenic    	6.360  	nan    	nan    	
NC_000913.3_-_963655-963759_1_nc_intergenic    	0.240  	nan    	nan    	
NC_000913.3_-_964066-964170_1_nc_intergenic    	0.260  	nan    	nan    	
NC_000913.3_+_964132-964239_0_nc_intergenic    	3.830  	nan    	nan    	
NC_000913.3_+_964240-964305_0_nc_intergenic    	-0.760 	nan    	nan    	
NC_000913.3_-_964171-964350_1_nc_intergenic    	2.530  	nan    	nan    	
NC_000913.3_-_966520-966642_1_nc_intergenic    	-0.280 	nan    	nan    	
NC_000913.3_+_966355-966702_0_nc_intergenic    	2.020  	nan    	nan    	
NC_000913.3_-_968284-968463_1_nc_intergenic    	-5.420 	nan    	nan    	
NC_000913.3_+_969304-969417_0_nc_intergenic    	0.000  	nan    	nan    	
NC_000913.3_-_969349-969429_1_nc_intergenic    	-0.150 	nan    	nan    	
NC_000913.3_-_970504-970677_1_nc_intergenic    	0.210  	nan    	nan    	
NC_000913.3_+_970585-970692_0_nc_intergenic    	0.600  	nan    	nan    	
NC_000913.3_-_970678-970968_1_nc_intergenic    	-1.880 	nan    	nan    	
NC_000913.3_-_971476-971670_1_nc_intergenic    	2.170  	nan    	nan    	
NC_000913.3_+_971599-971751_0_nc_intergenic    	7.860  	nan    	nan    	
NC_000913.3_-_971671-971772_1_nc_intergenic    	4.180  	nan    	nan    	
NC_000913.3_+_973423-973485_0_nc_intergenic    	-10.000	nan    	nan    	
NC_000913.3_-_980638-980856_1_nc_intergenic    	1.330  	nan    	nan    	
NC_000913.3_-_980884-981012_1_nc_intergenic    	-1.290 	nan    	nan    	
NC_000913.3_+_980902-981027_0_nc_intergenic    	4.170  	nan    	nan    	
NC_000913.3_+_982837-982926_0_nc_intergenic    	1.450  	nan    	nan    	
NC_000913.3_-_982831-982929_1_nc_intergenic    	3.910  	nan    	nan    	
NC_000913.3_-_982930-982998_1_nc_intergenic    	-10.000	nan    	nan    	
NC_000913.3_+_982981-983043_0_nc_intergenic    	8.500  	nan    	nan    	
NC_000913.3_-_982999-983208_1_nc_intergenic    	-0.430 	nan    	nan    	
NC_000913.3_-_983569-983694_1_nc_intergenic    	0.410  	nan    	nan    	
NC_000913.3_-_984319-984381_1_nc_intergenic    	-10.000	nan    	nan    	
NC_000913.3_-_984493-984558_1_nc_intergenic    	0.290  	nan    	nan    	
NC_000913.3_-_985702-985779_1_nc_intergenic    	1.600  	nan    	nan    	
NC_000913.3_+_985606-985878_0_nc_intergenic    	-0.940 	nan    	nan    	
NC_000913.3_-_985783-985890_1_nc_intergenic    	2.260  	nan    	nan    	
NC_000913.3_+_986941-987012_0_nc_intergenic    	2.610  	nan    	nan    	
NC_000913.3_-_987139-987216_1_nc_intergenic    	1.560  	nan    	nan    	
NC_000913.3_+_987211-987315_0_nc_intergenic    	5.290  	nan    	nan    	
NC_000913.3_+_987316-987381_0_nc_intergenic    	-1.710 	nan    	nan    	
NC_000913.3_-_987289-987396_1_nc_intergenic    	2.170  	nan    	nan    	
NC_000913.3_-_987397-987513_1_nc_intergenic    	3.260  	nan    	nan    	
NC_000913.3_-_987514-987579_1_nc_intergenic    	0.100  	nan    	nan    	
NC_000913.3_-_988999-989070_1_nc_intergenic    	0.910  	nan    	nan    	
NC_000913.3_+_988864-989148_0_nc_intergenic    	-3.180 	nan    	nan    	
NC_000913.3_+_990370-990447_0_nc_intergenic    	3.960  	nan    	nan    	
NC_000913.3_-_990301-990501_1_nc_intergenic    	1.500  	nan    	nan    	
NC_000913.3_-_990502-990564_1_nc_intergenic    	4.450  	nan    	nan    	
NC_000913.3_+_994531-995103_0_nc_intergenic    	-3.240 	nan    	nan    	
NC_000913.3_+_996850-997020_0_nc_intergenic    	-1.680 	nan    	nan    	
NC_000913.3_+_997528-997635_0_nc_intergenic    	3.740  	nan    	nan    	
NC_000913.3_-_997567-997662_1_nc_intergenic    	6.840  	nan    	nan    	
NC_000913.3_+_997717-997785_0_nc_intergenic    	9.320  	nan    	nan    	
NC_000913.3_+_997819-997935_0_nc_intergenic    	3.820  	nan    	nan    	
NC_000913.3_-_998404-998487_1_nc_intergenic    	4.410  	nan    	nan    	
NC_000913.3_+_999133-999249_0_nc_intergenic    	-7.470 	nan    	nan    	
NC_000913.3_+_1001710-1001901_0_nc_intergenic  	3.590  	nan    	nan    	
NC_000913.3_-_1003318-1003617_1_nc_intergenic  	-0.220 	nan    	nan    	
NC_000913.3_-_1004542-1004772_1_nc_intergenic  	-4.640 	nan    	nan    	
NC_000913.3_+_1004629-1004790_0_nc_intergenic  	-6.750 	nan    	nan    	
NC_000913.3_-_1005799-1005861_1_nc_intergenic  	-6.200 	nan    	nan    	
NC_000913.3_+_1005805-1005888_0_nc_intergenic  	4.190  	nan    	nan    	
NC_000913.3_-_1005862-1006020_1_nc_intergenic  	1.540  	nan    	nan    	
NC_000913.3_+_1007575-1007640_0_nc_intergenic  	-0.670 	nan    	nan    	
NC_000913.3_-_1007635-1007703_1_nc_intergenic  	1.500  	nan    	nan    	
NC_000913.3_+_1007698-1007793_0_nc_intergenic  	-1.320 	nan    	nan    	
NC_000913.3_-_1007704-1007802_1_nc_intergenic  	0.940  	nan    	nan    	
NC_000913.3_+_1011976-1012050_0_nc_intergenic  	-6.790 	nan    	nan    	
NC_000913.3_+_1014817-1014960_0_nc_intergenic  	-2.110 	nan    	nan    	
NC_000913.3_-_1014823-1014966_1_nc_intergenic  	-1.400 	nan    	nan    	
NC_000913.3_+_1015393-1015503_0_nc_intergenic  	-0.890 	nan    	nan    	
NC_000913.3_-_1015456-1015581_1_nc_intergenic  	-3.390 	nan    	nan    	
NC_000913.3_+_1015504-1015593_0_nc_intergenic  	4.720  	nan    	nan    	
NC_000913.3_-_1015582-1015668_1_nc_intergenic  	3.210  	nan    	nan    	
NC_000913.3_-_1015669-1015752_1_nc_intergenic  	-4.370 	nan    	nan    	
NC_000913.3_-_1015819-1015986_1_nc_intergenic  	-1.870 	nan    	nan    	
NC_000913.3_+_1015897-1016052_0_nc_intergenic  	-2.040 	nan    	nan    	
NC_000913.3_-_1018312-1018434_1_nc_intergenic  	0.680  	nan    	nan    	
NC_000913.3_+_1018306-1018446_0_nc_intergenic  	-1.220 	nan    	nan    	
NC_000913.3_+_1018942-1019016_0_nc_intergenic  	-5.210 	nan    	nan    	
NC_000913.3_-_1018948-1019049_1_nc_intergenic  	2.970  	nan    	nan    	
NC_000913.3_+_1019866-1020147_0_nc_intergenic  	1.260  	nan    	nan    	
NC_000913.3_-_1020070-1020270_1_nc_intergenic  	4.060  	nan    	nan    	
NC_000913.3_+_1020208-1020426_0_nc_intergenic  	1.610  	nan    	nan    	
NC_000913.3_+_1020940-1021026_0_nc_intergenic  	-3.140 	nan    	nan    	
NC_000913.3_-_1020922-1021053_1_nc_intergenic  	-0.140 	nan    	nan    	
NC_000913.3_-_1023877-1023951_1_nc_intergenic  	-0.420 	nan    	nan    	
NC_000913.3_-_1024372-1024596_1_nc_intergenic  	1.320  	nan    	nan    	
NC_000913.3_+_1026526-1026621_0_nc_intergenic  	-5.650 	nan    	nan    	
NC_000913.3_+_1027018-1027296_0_nc_intergenic  	1.200  	nan    	nan    	
NC_000913.3_+_1027780-1027842_0_nc_intergenic  	-0.250 	nan    	nan    	
NC_000913.3_-_1027813-1027983_1_nc_intergenic  	3.840  	nan    	nan    	
NC_000913.3_+_1028674-1028751_0_nc_intergenic  	-3.840 	nan    	nan    	
NC_000913.3_+_1028752-1028814_0_nc_intergenic  	0.700  	nan    	nan    	
NC_000913.3_-_1029973-1030092_1_nc_intergenic  	-1.510 	nan    	nan    	
NC_000913.3_+_1029958-1030182_0_nc_intergenic  	2.640  	nan    	nan    	
NC_000913.3_+_1030216-1030419_0_nc_intergenic  	1.040  	nan    	nan    	
NC_000913.3_+_1030552-1030740_0_nc_intergenic  	-1.920 	nan    	nan    	
NC_000913.3_+_1031449-1031511_0_nc_intergenic  	-0.350 	nan    	nan    	
NC_000913.3_-_1031524-1031595_1_nc_intergenic  	7.610  	nan    	nan    	
NC_000913.3_+_1031824-1031907_0_nc_intergenic  	-0.670 	nan    	nan    	
NC_000913.3_-_1031872-1031976_1_nc_intergenic  	5.350  	nan    	nan    	
NC_000913.3_+_1031926-1032048_0_nc_intergenic  	6.080  	nan    	nan    	
NC_000913.3_-_1031980-1032237_1_nc_intergenic  	-4.280 	nan    	nan    	
NC_000913.3_+_1035028-1035138_0_nc_intergenic  	-1.860 	nan    	nan    	
NC_000913.3_-_1035718-1035864_1_nc_intergenic  	-3.190 	nan    	nan    	
NC_000913.3_-_1036303-1036470_1_nc_intergenic  	-0.130 	nan    	nan    	
NC_000913.3_+_1037473-1037670_0_nc_intergenic  	4.060  	nan    	nan    	
NC_000913.3_-_1037563-1037757_1_nc_intergenic  	-2.420 	nan    	nan    	
NC_000913.3_+_1040392-1040481_0_nc_intergenic  	-4.000 	nan    	nan    	
NC_000913.3_+_1041916-1041981_0_nc_intergenic  	-2.570 	nan    	nan    	
NC_000913.3_-_1041937-1042002_1_nc_intergenic  	1.050  	nan    	nan    	
NC_000913.3_+_1045720-1045908_0_nc_intergenic  	4.080  	nan    	nan    	
NC_000913.3_+_1049323-1049442_0_nc_intergenic  	5.510  	nan    	nan    	
NC_000913.3_+_1050517-1050645_0_nc_intergenic  	3.380  	nan    	nan    	
NC_000913.3_-_1050541-1050675_1_nc_intergenic  	-1.180 	nan    	nan    	
NC_000913.3_+_1050646-1050708_0_nc_intergenic  	1.600  	nan    	nan    	
NC_000913.3_-_1050676-1050771_1_nc_intergenic  	6.160  	nan    	nan    	
NC_000913.3_-_1050835-1050957_1_nc_intergenic  	6.480  	nan    	nan    	
NC_000913.3_+_1050868-1050966_0_nc_intergenic  	3.310  	nan    	nan    	
NC_000913.3_+_1051192-1051266_0_nc_intergenic  	-1.080 	nan    	nan    	
NC_000913.3_+_1051315-1051383_0_nc_intergenic  	3.320  	nan    	nan    	
NC_000913.3_-_1051360-1051464_1_nc_intergenic  	-0.320 	nan    	nan    	
